,Log,Conta,Data,Pag.,Link,ID,Tipo,Nome,Registro,Município,Distância,DAEE Nº,Data_Protocolo,Finalidade,Tipo_serviço,Local,Latitude,Longitude,Volume,[Volume],Vazão,[Vazão]¹,[Vazão]²,Prazo,[Prazo],Nº_Requerimento,Diretoria,Nº_Extrato,Status,Data de abertura,Nome empresarial,Título do estabelecimento,Porte,Código 1,Código 2,Código 3,Logradouro,Número,CEP,Bairro/Distrito,Município.1,UF,E-mail,Telefone,Ente,Situação cadastral,Data situação,Motivo situação,Situação especial,Data situação especial,Índice do Cliente com este CNPJ,vendedor:CNPJ,Índice do Cliente com este Nome,vendedor:RS,Disparo,Status.1,Contagem,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77
838,2019-11-07 18:22:32,1,2019-08-27 00:00:00,67,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0067.pdf,20190827_IND_3,IND,RENATO SANTI LOCATELLI,007.554.529-25,TACIBA,530.0,DAEE 9412567,-,-,Captação Superficial,Córrego Lambari,"22°32'43.860""","51°23'44.980""",210,m³,10,m³,/h,,indeterminado,20190011292JBW,Diretoria de Bacia do Peixe Para,64,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
839,2019-11-07 18:22:32,1,2019-08-27 00:00:00,67,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0067.pdf,20190827_IND_4,IND,LUIZ ANTONIO BOSSI,719.448.428-53,ITAPETININGA,160.0,DAEE 9412356,-,-,Captação Superficial,Rio Itapetininga,"23°38'56.022""","48°5'25.899""",4515,m³,215,m³,/h,,indeterminado,20190002184-CSS,Diretoria de Bacia do Peixe Para,65,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
840,2019-11-07 18:22:32,1,2019-08-27 00:00:00,67,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0067.pdf,20190827_IND_5,IND,JOSÉ ROBERTO BORGES,042.520.828-11,CAMPOS NOVOS PAULISTA,400.0,DAEE 9408390,-,-,Captação Superficial,Córrego do Palmitalzinho,"22°41'28.812""","49°58'24.643""",1800,m³,300,m³,/h,,indeterminado,20190012234E6L,Diretoria de Bacia do Peixe Para,66,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
841,2019-11-07 18:22:31,1,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_1,OUT,AUTOPISTA RÉGIS BITTENCOURT S. A,09.336.431/0001-06,MIRACATU,215.0,DAEE 9502193,-,controle de erosão,Proteção de Leito/Margem,Ribeirão Caçador,"24° 03' 46,09""","47°13'50,02""",-,-,-,-,-,-,-,-,-,4567/19,Processado!,2008-01-10 00:00:00,AUTOPISTA REGIS BITTENCOURT S/A,********,DEMAIS,"52.21-4-00 - Concessionárias de rodovias, pontes, túneis e serviços relacionados ",Não informada ,204-6 - Sociedade Anônima Aberta,ROD SP 139,226,11.900-000,SAO NICOLAU,REGISTRO,SP,sergio.piancatelli@autopistaregis.com.br,(13) 3828-1600 / (13) 3828-1626,*****,ATIVA,2008-01-10 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
842,2019-11-07 18:22:31,1,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_2,OUT,SR ADMINISTRAÇÃO PARTICIPAÇÃO E COMÉRCIO LTDA,61.544.987/0001-08,CAMPINAS,0.0,DAEE 9827143,-,saneamento,Travessia Aérea Duto de ferro fundido Ø = 10000 mm Ribeirão das Anhumas,,"22° 50' 23,60""","47°01'45,80""",-,-,-,-,-,30,anos,-,-,4568/19,Processado!,1966-08-16 00:00:00,SR ADMINISTRACAO PARTICIPACAO E COMERCIO LTDA,SR,DEMAIS,68.10-2-02 - Aluguel de imóveis próprios ,"64.63-8-00 - Outras sociedades de participação, exceto holdings ",206-2 - Sociedade Empresária Limitada,R MARCONI,107,01.047-908,CENTRO,SAO PAULO,SP, ,,*****,ATIVA,2001-04-21 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
843,2019-11-07 18:22:31,1,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,-,-,-,-,-,-,-,-,-,-,-,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
844,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,Travessia Sebastião Zappa com Av. Dr. Felício F. Nogueira,,"22° 55' 36,10""","46°16'37,00""",-,-,-,-,-,30,anos,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
845,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,-,-,-,-,-,-,-,-,-,-,-,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
846,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,Travessia Cap. Antonio Mathias com Av. Dr. Felício F. Nogueira,,"22° 55' 38,00""","46°16'38,10""",-,-,-,-,-,30,anos,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
847,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,-,-,-,-,-,-,-,-,-,-,-,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
848,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,Travessia dos Jequitibás com Av. Dr. Felício F. Nogueira,,"22° 55' 42,30""","46°16'39,70""",-,-,-,-,-,30,anos,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
849,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,-,-,-,-,-,-,-,-,-,-,-,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
850,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,Travessia MJ. Joaquim Luiz com Av. Dr. Felício F. Nogueira,,"22° 55' 34,80""","46°16'32,20""",-,-,-,-,-,30,anos,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
851,2019-11-07 18:22:31,0,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_3,OUT,PREFEITURA MUNICIPAL DE JOANÓPOLIS,45.290.418/0001-19,JOANÓPOLIS,115.0,DAEE 9803577,-,rodoviário,Travessia Aérea,Afluente do Rio Jacareí (Nome Local: Córrego dos Pintos)  Rua Pedro Nacif com Rua Lair Tucci c/ Rua Antonio F. Cardoso,"22° 56' 07,10""","46°16'40,00""",-,-,-,-,-,30,anos,-,-,4569/19,Processado!,1974-12-23 00:00:00,MUNICIPIO DE JOANOPOLIS,PREFEITURA,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,R FRANCISCO WOHLERS,170,12.980-000,JOANOPOLIS,JOANOPOLIS,SP, ,,MUNICÍPIO DE JOANOPOLIS,ATIVA,1998-07-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
852,2019-11-07 18:22:31,1,2019-08-27 00:00:00,66,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/27/exec1/pdf/pg_0066.pdf,20190827_OUT_4,OUT,CONCESSIONÁRIA RODOVIAS DO TIETÊ S.A,10.678.505/0001-63,LARANJAL PAULISTA,100.0,DAEE 9811856,-,rodoviário,Travessia Aérea,Afluente do Córrego Indaguaçu(nome local Córrego do Café),"23° 02' 35,47""","47°54'09,77""",-,-,-,-,-,30,anos,-,-,4570/19,Processado!,2009-03-03 00:00:00,CONCESSIONARIA RODOVIAS DO TIETE S.A.,********,DEMAIS,"52.21-4-00 - Concessionárias de rodovias, pontes, túneis e serviços relacionados ",Não informada ,204-6 - Sociedade Anônima Aberta,AC RODOVIA COMENDADOR MARIO DEDINI KM 108+657,S/N,13.320-970,RODOVIA,SALTO,SP,recepcao@rodoviasdotiete.com.br,(11) 4602-7900 / (11) 4602-7900,*****,ATIVA,2009-03-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
853,2019-11-07 18:22:34,1,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_IND_2,IND,RAÍZEN ENERGIA S.A,08.070.508/0125-08,IBATÉ,160.0,DAEE 9911956,-,-,Travessia Aérea 01 Ribeirão do Moinho Velho,,23°41’33.63”,46°51’42.75”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
854,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_IND_2,IND,RAÍZEN ENERGIA S.A,08.070.508/0125-08,IBATÉ,160.0,DAEE 9911956,-,-,Travessia Aérea 02 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°41’56.25”,46°51’35.72”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
855,2019-11-07 18:22:34,1,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_IND_1,IND,SAO CARLOS S.A INDUSTRIA DE PAPEL E EMBALAGENS,59.596.619/0001-53,SÃO CARLOS,160.0,DAEE 9911956,-,-,Travessia Aérea 03 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°41’33.99”,46°51’39.76”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,IND Único,,1,,,,,,,,,,,,,,,,,,,,,
856,2019-11-07 18:22:34,1,2019-08-28 00:00:00,78,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0078.pdf,20190828_IND_3,IND,CONCESSIONARIA RODOVIAS DO TIETE S.A,10.678.505/0001-63,BOTUCATU,222.0,DAEE 9911956,-,-,Travessia Aérea 04 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°41’34.32”,46°51’35.58”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,IND Único,,1,,,,,,,,,,,,,,,,,,,,,
857,2019-11-07 18:22:34,0,2019-08-28 00:00:00,78,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0078.pdf,20190828_IND_3,IND,CONCESSIONARIA RODOVIAS DO TIETE S.A,10.678.505/0001-63,BOTUCATU,222.0,DAEE 9911956,-,-,Travessia Aérea 05 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°41’36.47”,46°51’32.98”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,IND Único,,1,,,,,,,,,,,,,,,,,,,,,
858,2019-11-07 18:22:34,0,2019-08-28 00:00:00,78,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0078.pdf,20190828_IND_3,IND,CONCESSIONARIA RODOVIAS DO TIETE S.A,10.678.505/0001-63,BOTUCATU,222.0,DAEE 9911956,-,-,Travessia Aérea 06 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°41’58.20”,46°51’15.72”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,IND Único,,1,,,,,,,,,,,,,,,,,,,,,
859,2019-11-07 18:22:34,0,2019-08-28 00:00:00,78,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0078.pdf,20190828_IND_3,IND,CONCESSIONARIA RODOVIAS DO TIETE S.A,10.678.505/0001-63,BOTUCATU,222.0,DAEE 9911956,-,-,Travessia Aérea 07 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°42’11.89”,46°51’17.85”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,IND Único,,1,,,,,,,,,,,,,,,,,,,,,
860,2019-11-07 18:22:34,1,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea 08 Jd.Itapecerica,Afluente do Rio Embú Mirim,23°42’6.97”,46°51’22.02”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
861,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea 09 Afluente do Rio Embú Mirim,,23°42’45.54”,46°48’25.40”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
862,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea 10 Afluente do Rio Embú Mirim,,23°42’19.54”,46°48’39.35”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
863,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea 11 Afluente do Rio Embú Mirim,,23°42’9.92”,46°48’44.36”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
864,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea Afluente do Rio Embú Mirim,,23°41’54.75”,46°48’54.64”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
865,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea 13 Afluente do Rio Embú Mirim,,23°41’42.37”,46°49’5.38”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
866,2019-11-07 18:22:34,0,2019-08-28 00:00:00,77,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/28/exec1/pdf/pg_0077.pdf,20190828_DDO_1,DDO,COMPANHIA BRASILEIRA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0362-90,ITAPECERICA DA SERRA,120.0,DAEE 9911956,-,-,Travessia Aérea 14,Córrego Jararau,23°41’59.04”,46°47’50.81”,-,-,-,-,-,-,-,-,BAT,240,Processado!,1977-09-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R GRAHAM BELL,647,04.737-030,SANTO AMARO,SAO PAULO,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
